model,norm_type,bootstrap_num,disease,F1,dataset
inception,raw,15,myocardial ischemia,0.6908315565031984,PTBXL
inception,raw,16,myocardial ischemia,0.6518105849582173,PTBXL
inception,raw,17,myocardial ischemia,0.6521739130434783,PTBXL
inception,raw,18,myocardial ischemia,0.6683673469387755,PTBXL
inception,raw,19,myocardial ischemia,0.6894977168949772,PTBXL
inception,minmax,0,myocardial ischemia,0.622549019607843,PTBXL
inception,minmax,1,myocardial ischemia,0.5592705167173253,PTBXL
inception,minmax,2,myocardial ischemia,0.6210526315789473,PTBXL
inception,minmax,3,myocardial ischemia,0.4810996563573883,PTBXL
inception,minmax,4,myocardial ischemia,0.6453089244851259,PTBXL
inception,minmax,5,myocardial ischemia,0.5856353591160222,PTBXL
inception,minmax,6,myocardial ischemia,0.6528497409326425,PTBXL
inception,minmax,7,myocardial ischemia,0.6365795724465558,PTBXL
inception,minmax,8,myocardial ischemia,0.6600985221674877,PTBXL
inception,minmax,9,myocardial ischemia,0.6221079691516709,PTBXL
inception,minmax,10,myocardial ischemia,0.6453089244851259,PTBXL
inception,minmax,11,myocardial ischemia,0.6451612903225806,PTBXL
inception,minmax,12,myocardial ischemia,0.6684073107049608,PTBXL
inception,minmax,13,myocardial ischemia,0.6469002695417789,PTBXL
inception,minmax,14,myocardial ischemia,0.6118980169971671,PTBXL
inception,minmax,15,myocardial ischemia,0.6071428571428571,PTBXL
inception,minmax,16,myocardial ischemia,0.6365914786967418,PTBXL
inception,minmax,17,myocardial ischemia,0.6208791208791209,PTBXL
inception,minmax,18,myocardial ischemia,0.5307443365695792,PTBXL
inception,minmax,19,myocardial ischemia,0.506578947368421,PTBXL
minirocket,raw,0,myocardial ischemia,0.6320754716981133,PTBXL
minirocket,raw,1,myocardial ischemia,0.5933503836317136,PTBXL
minirocket,raw,2,myocardial ischemia,0.6514806378132117,PTBXL
minirocket,raw,3,myocardial ischemia,0.6157635467980296,PTBXL
minirocket,raw,4,myocardial ischemia,0.6478149100257069,PTBXL
minirocket,raw,5,myocardial ischemia,0.6378378378378378,PTBXL
minirocket,raw,6,myocardial ischemia,0.621761658031088,PTBXL
minirocket,raw,7,myocardial ischemia,0.6430379746835443,PTBXL
minirocket,raw,8,myocardial ischemia,0.6522911051212937,PTBXL
minirocket,raw,9,myocardial ischemia,0.6336633663366338,PTBXL
minirocket,raw,10,myocardial ischemia,0.7015706806282723,PTBXL
minirocket,raw,11,myocardial ischemia,0.6578947368421052,PTBXL
minirocket,raw,12,myocardial ischemia,0.6599496221662469,PTBXL
minirocket,raw,13,myocardial ischemia,0.6291560102301791,PTBXL
minirocket,raw,14,myocardial ischemia,0.6633165829145728,PTBXL
minirocket,raw,15,myocardial ischemia,0.6446280991735537,PTBXL
minirocket,raw,16,myocardial ischemia,0.6650124069478909,PTBXL
minirocket,raw,17,myocardial ischemia,0.5948717948717949,PTBXL
minirocket,raw,18,myocardial ischemia,0.6731707317073171,PTBXL
minirocket,raw,19,myocardial ischemia,0.6273584905660378,PTBXL
minirocket,minmax,0,myocardial ischemia,0.6469248291571754,PTBXL
minirocket,minmax,1,myocardial ischemia,0.6636568848758464,PTBXL
minirocket,minmax,2,myocardial ischemia,0.6793349168646081,PTBXL
minirocket,minmax,3,myocardial ischemia,0.5760869565217391,PTBXL
minirocket,minmax,4,myocardial ischemia,0.6120689655172414,PTBXL
minirocket,minmax,5,myocardial ischemia,0.6710239651416121,PTBXL
minirocket,minmax,6,myocardial ischemia,0.6141732283464567,PTBXL
minirocket,minmax,7,myocardial ischemia,0.6790697674418605,PTBXL
minirocket,minmax,8,myocardial ischemia,0.674937965260546,PTBXL
minirocket,minmax,9,myocardial ischemia,0.6384039900249375,PTBXL
minirocket,minmax,10,myocardial ischemia,0.5679611650485437,PTBXL
minirocket,minmax,11,myocardial ischemia,0.5528455284552845,PTBXL
minirocket,minmax,12,myocardial ischemia,0.6398104265402844,PTBXL
minirocket,minmax,13,myocardial ischemia,0.6244131455399062,PTBXL
minirocket,minmax,14,myocardial ischemia,0.6682577565632459,PTBXL
minirocket,minmax,15,myocardial ischemia,0.627027027027027,PTBXL
minirocket,minmax,16,myocardial ischemia,0.6509433962264151,PTBXL
minirocket,minmax,17,myocardial ischemia,0.6516290726817043,PTBXL
minirocket,minmax,18,myocardial ischemia,0.6428571428571429,PTBXL
minirocket,minmax,19,myocardial ischemia,0.6517857142857142,PTBXL
xresnet1d101,raw,0,myocardial ischemia,0.6921241050119331,PTBXL
xresnet1d101,raw,1,myocardial ischemia,0.6880733944954129,PTBXL
xresnet1d101,raw,2,myocardial ischemia,0.67012987012987,PTBXL
xresnet1d101,raw,3,myocardial ischemia,0.6799999999999999,PTBXL
xresnet1d101,raw,4,myocardial ischemia,0.544891640866873,PTBXL
xresnet1d101,raw,5,myocardial ischemia,0.6885245901639344,PTBXL
xresnet1d101,raw,6,myocardial ischemia,0.6847826086956521,PTBXL
xresnet1d101,raw,7,myocardial ischemia,0.6754617414248021,PTBXL
xresnet1d101,raw,8,myocardial ischemia,0.6790450928381963,PTBXL
xresnet1d101,raw,9,myocardial ischemia,0.6681318681318681,PTBXL
xresnet1d101,raw,10,myocardial ischemia,0.6916299559471365,PTBXL
xresnet1d101,raw,11,myocardial ischemia,0.652956298200514,PTBXL
xresnet1d101,raw,12,myocardial ischemia,0.5661538461538461,PTBXL
xresnet1d101,raw,13,myocardial ischemia,0.6365795724465558,PTBXL
xresnet1d101,raw,14,myocardial ischemia,0.6430517711171663,PTBXL
xresnet1d101,raw,15,myocardial ischemia,0.6564885496183206,PTBXL
xresnet1d101,raw,16,myocardial ischemia,0.6666666666666667,PTBXL
xresnet1d101,raw,17,myocardial ischemia,0.6208791208791209,PTBXL
xresnet1d101,raw,18,myocardial ischemia,0.6,PTBXL
xresnet1d101,raw,19,myocardial ischemia,0.6784810126582278,PTBXL
xresnet1d101,minmax,0,myocardial ischemia,0.607068607068607,PTBXL
xresnet1d101,minmax,1,myocardial ischemia,0.6666666666666667,PTBXL
xresnet1d101,minmax,2,myocardial ischemia,0.6084788029925187,PTBXL
xresnet1d101,minmax,3,myocardial ischemia,0.5799457994579946,PTBXL
xresnet1d101,minmax,4,myocardial ischemia,0.5978494623655914,PTBXL
xresnet1d101,minmax,5,myocardial ischemia,0.6161369193154034,PTBXL
xresnet1d101,minmax,6,myocardial ischemia,0.6490765171503958,PTBXL
xresnet1d101,minmax,7,myocardial ischemia,0.6005089058524172,PTBXL
xresnet1d101,minmax,8,myocardial ischemia,0.5575757575757576,PTBXL
xresnet1d101,minmax,9,myocardial ischemia,0.5955056179775281,PTBXL
xresnet1d101,minmax,10,myocardial ischemia,0.6353944562899786,PTBXL
xresnet1d101,minmax,11,myocardial ischemia,0.5906976744186047,PTBXL
xresnet1d101,minmax,12,myocardial ischemia,0.6282051282051282,PTBXL
xresnet1d101,minmax,13,myocardial ischemia,0.5617977528089887,PTBXL
xresnet1d101,minmax,14,myocardial ischemia,0.6208791208791209,PTBXL
xresnet1d101,minmax,15,myocardial ischemia,0.6510416666666666,PTBXL
xresnet1d101,minmax,16,myocardial ischemia,0.6246575342465752,PTBXL
xresnet1d101,minmax,17,myocardial ischemia,0.3795620437956205,PTBXL
xresnet1d101,minmax,18,myocardial ischemia,0.6226912928759895,PTBXL
xresnet1d101,minmax,19,myocardial ischemia,0.6142131979695431,PTBXL
inception,raw,0,sinus rhythm,0.9464094319399784,PTBXL
inception,raw,1,sinus rhythm,0.9471389645776568,PTBXL
inception,raw,2,sinus rhythm,0.9437396580253724,PTBXL
inception,raw,3,sinus rhythm,0.9387642006095872,PTBXL
inception,raw,4,sinus rhythm,0.950855281020907,PTBXL
inception,raw,5,sinus rhythm,0.950258222343028,PTBXL
inception,raw,6,sinus rhythm,0.9459606986899564,PTBXL
inception,raw,7,sinus rhythm,0.9495166487647692,PTBXL
inception,raw,8,sinus rhythm,0.9440217391304347,PTBXL
inception,raw,9,sinus rhythm,0.94058856191005,PTBXL
inception,raw,10,sinus rhythm,0.9458154506437768,PTBXL
inception,raw,11,sinus rhythm,0.9449891067538124,PTBXL
inception,raw,12,sinus rhythm,0.9481850928234968,PTBXL
inception,raw,13,sinus rhythm,0.9452054794520548,PTBXL
inception,raw,14,sinus rhythm,0.947652455477604,PTBXL
inception,raw,15,sinus rhythm,0.9428723972237052,PTBXL
inception,raw,16,sinus rhythm,0.944791949959206,PTBXL
inception,raw,17,sinus rhythm,0.9500542888165038,PTBXL
inception,raw,18,sinus rhythm,0.945693911135491,PTBXL
inception,raw,19,sinus rhythm,0.9477124183006536,PTBXL
inception,minmax,0,sinus rhythm,0.9374833732375631,PTBXL
inception,minmax,1,sinus rhythm,0.9440217391304347,PTBXL
inception,minmax,2,sinus rhythm,0.9411448535339962,PTBXL
inception,minmax,3,sinus rhythm,0.9452954048140044,PTBXL
inception,minmax,4,sinus rhythm,0.942391304347826,PTBXL
inception,minmax,5,sinus rhythm,0.944055944055944,PTBXL
inception,minmax,6,sinus rhythm,0.9408853450646136,PTBXL
inception,minmax,7,sinus rhythm,0.943995691976306,PTBXL
inception,minmax,8,sinus rhythm,0.932962447844228,PTBXL
inception,minmax,9,sinus rhythm,0.9403066812705366,PTBXL
inception,minmax,10,sinus rhythm,0.9434794596084918,PTBXL
inception,minmax,11,sinus rhythm,0.9422972237343497,PTBXL
inception,minmax,12,sinus rhythm,0.9405613648871768,PTBXL
inception,minmax,13,sinus rhythm,0.9400769653655856,PTBXL
inception,minmax,14,sinus rhythm,0.9436542669584244,PTBXL
inception,minmax,15,sinus rhythm,0.9409492273730684,PTBXL
inception,minmax,16,sinus rhythm,0.9448479956954532,PTBXL
inception,minmax,17,sinus rhythm,0.9397590361445785,PTBXL
inception,minmax,18,sinus rhythm,0.9390739236393176,PTBXL
inception,minmax,19,sinus rhythm,0.9437415881561236,PTBXL
minirocket,raw,0,sinus rhythm,0.9448600720421167,PTBXL
minirocket,raw,1,sinus rhythm,0.944536882972823,PTBXL
minirocket,raw,2,sinus rhythm,0.9464882943143812,PTBXL
minirocket,raw,3,sinus rhythm,0.9479195370625516,PTBXL
minirocket,raw,4,sinus rhythm,0.9465522016062032,PTBXL
minirocket,raw,5,sinus rhythm,0.9429446145282494,PTBXL
minirocket,raw,6,sinus rhythm,0.9452321378926885,PTBXL
minirocket,raw,7,sinus rhythm,0.9408482142857142,PTBXL
minirocket,raw,8,sinus rhythm,0.952433628318584,PTBXL
minirocket,raw,9,sinus rhythm,0.944582299421009,PTBXL
minirocket,raw,10,sinus rhythm,0.9502762430939226,PTBXL
minirocket,raw,11,sinus rhythm,0.9497792494481236,PTBXL
minirocket,raw,12,sinus rhythm,0.945085118066996,PTBXL
minirocket,raw,13,sinus rhythm,0.9473106476399562,PTBXL
minirocket,raw,14,sinus rhythm,0.9506037321624587,PTBXL
minirocket,raw,15,sinus rhythm,0.9486823855755894,PTBXL
minirocket,raw,16,sinus rhythm,0.9493112947658404,PTBXL
minirocket,raw,17,sinus rhythm,0.9366177691668972,PTBXL
minirocket,raw,18,sinus rhythm,0.9464384318056324,PTBXL
minirocket,raw,19,sinus rhythm,0.9494725152692948,PTBXL
minirocket,minmax,0,sinus rhythm,0.9446290143964564,PTBXL
minirocket,minmax,1,sinus rhythm,0.9468758601706578,PTBXL
minirocket,minmax,2,sinus rhythm,0.94340674658489,PTBXL
minirocket,minmax,3,sinus rhythm,0.9415997785773595,PTBXL
minirocket,minmax,4,sinus rhythm,0.94004400440044,PTBXL
minirocket,minmax,5,sinus rhythm,0.9425666391865898,PTBXL
minirocket,minmax,6,sinus rhythm,0.9491993373826614,PTBXL
minirocket,minmax,7,sinus rhythm,0.9465478841870824,PTBXL
minirocket,minmax,8,sinus rhythm,0.946360153256705,PTBXL
minirocket,minmax,9,sinus rhythm,0.9432290224314596,PTBXL
minirocket,minmax,10,sinus rhythm,0.9453746911885808,PTBXL
minirocket,minmax,11,sinus rhythm,0.951098901098901,PTBXL
minirocket,minmax,12,sinus rhythm,0.9439330543933055,PTBXL
minirocket,minmax,13,sinus rhythm,0.9433962264150944,PTBXL
minirocket,minmax,14,sinus rhythm,0.9450305385896725,PTBXL
minirocket,minmax,15,sinus rhythm,0.9424778761061946,PTBXL
minirocket,minmax,16,sinus rhythm,0.9449820293060548,PTBXL
minirocket,minmax,17,sinus rhythm,0.9432604483808468,PTBXL
minirocket,minmax,18,sinus rhythm,0.9417288041977354,PTBXL
minirocket,minmax,19,sinus rhythm,0.943207126948775,PTBXL
xresnet1d101,raw,0,sinus rhythm,0.9433757789217015,PTBXL
xresnet1d101,raw,1,sinus rhythm,0.9421579532814238,PTBXL
xresnet1d101,raw,2,sinus rhythm,0.9455040871934606,PTBXL
xresnet1d101,raw,3,sinus rhythm,0.9448559670781894,PTBXL
xresnet1d101,raw,4,sinus rhythm,0.9363147466742144,PTBXL
xresnet1d101,raw,5,sinus rhythm,0.9483232545354592,PTBXL
xresnet1d101,raw,6,sinus rhythm,0.9493011784050424,PTBXL
xresnet1d101,raw,7,sinus rhythm,0.9484366428963248,PTBXL
xresnet1d101,raw,8,sinus rhythm,0.9454943850999724,PTBXL
xresnet1d101,raw,9,sinus rhythm,0.9515731874145008,PTBXL
xresnet1d101,raw,10,sinus rhythm,0.9473684210526314,PTBXL
xresnet1d101,raw,11,sinus rhythm,0.9499864828331982,PTBXL
xresnet1d101,raw,12,sinus rhythm,0.9391549295774648,PTBXL
xresnet1d101,raw,13,sinus rhythm,0.950657894736842,PTBXL
xresnet1d101,raw,14,sinus rhythm,0.9449891067538124,PTBXL
xresnet1d101,raw,15,sinus rhythm,0.9437041066086485,PTBXL
xresnet1d101,raw,16,sinus rhythm,0.942464215548695,PTBXL
xresnet1d101,raw,17,sinus rhythm,0.9483644228169776,PTBXL
xresnet1d101,raw,18,sinus rhythm,0.9463068956118834,PTBXL
xresnet1d101,raw,19,sinus rhythm,0.9446596568898727,PTBXL
xresnet1d101,minmax,0,sinus rhythm,0.9389228206551916,PTBXL
xresnet1d101,minmax,1,sinus rhythm,0.9419927837912851,PTBXL
xresnet1d101,minmax,2,sinus rhythm,0.9416893732970028,PTBXL
xresnet1d101,minmax,3,sinus rhythm,0.946710168569875,PTBXL
xresnet1d101,minmax,4,sinus rhythm,0.946710168569875,PTBXL
xresnet1d101,minmax,5,sinus rhythm,0.9465899753492194,PTBXL
xresnet1d101,minmax,6,sinus rhythm,0.9506849315068494,PTBXL
xresnet1d101,minmax,7,sinus rhythm,0.9430803571428572,PTBXL
xresnet1d101,minmax,8,sinus rhythm,0.945168295331162,PTBXL
xresnet1d101,minmax,9,sinus rhythm,0.9463253509496284,PTBXL
xresnet1d101,minmax,10,sinus rhythm,0.9366236679753224,PTBXL
xresnet1d101,minmax,11,sinus rhythm,0.9450428058547364,PTBXL
xresnet1d101,minmax,12,sinus rhythm,0.9399449035812673,PTBXL
xresnet1d101,minmax,13,sinus rhythm,0.9479195370625516,PTBXL
xresnet1d101,minmax,14,sinus rhythm,0.9443219404630652,PTBXL
xresnet1d101,minmax,15,sinus rhythm,0.9483800109829764,PTBXL
xresnet1d101,minmax,16,sinus rhythm,0.9400921658986175,PTBXL
xresnet1d101,minmax,17,sinus rhythm,0.944187312823305,PTBXL
xresnet1d101,minmax,18,sinus rhythm,0.9446554530656538,PTBXL
xresnet1d101,minmax,19,sinus rhythm,0.9485557083906464,PTBXL
inception,raw,0,t wave abnormal,0.5553047404063206,PTBXL
inception,raw,1,t wave abnormal,0.4497354497354497,PTBXL
inception,raw,2,t wave abnormal,0.3870967741935484,PTBXL
inception,raw,3,t wave abnormal,0.4857142857142857,PTBXL
inception,raw,4,t wave abnormal,0.5490196078431372,PTBXL
inception,raw,5,t wave abnormal,0.5292740046838407,PTBXL
inception,raw,6,t wave abnormal,0.4325842696629213,PTBXL
inception,raw,7,t wave abnormal,0.51010101010101,PTBXL
inception,raw,8,t wave abnormal,0.46524064171123,PTBXL
inception,raw,9,t wave abnormal,0.5422222222222222,PTBXL
inception,raw,10,t wave abnormal,0.4913151364764268,PTBXL
inception,raw,11,t wave abnormal,0.4119241192411924,PTBXL
inception,raw,12,t wave abnormal,0.4383561643835616,PTBXL
inception,raw,13,t wave abnormal,0.5442764578833694,PTBXL
inception,raw,14,t wave abnormal,0.516431924882629,PTBXL
inception,raw,15,t wave abnormal,0.5467625899280575,PTBXL
inception,raw,16,t wave abnormal,0.43646408839779,PTBXL
inception,raw,17,t wave abnormal,0.425287356321839,PTBXL
inception,raw,18,t wave abnormal,0.536470588235294,PTBXL
inception,raw,19,t wave abnormal,0.4304461942257218,PTBXL
inception,minmax,0,t wave abnormal,0.36,PTBXL
inception,minmax,1,t wave abnormal,0.3246376811594202,PTBXL
inception,minmax,2,t wave abnormal,0.416,PTBXL
inception,minmax,3,t wave abnormal,0.5308641975308641,PTBXL
inception,minmax,4,t wave abnormal,0.4213483146067416,PTBXL
inception,minmax,5,t wave abnormal,0.4702842377260982,PTBXL
inception,minmax,6,t wave abnormal,0.4256410256410257,PTBXL
inception,minmax,7,t wave abnormal,0.4834123222748815,PTBXL
inception,minmax,8,t wave abnormal,0.3955431754874651,PTBXL
inception,minmax,9,t wave abnormal,0.525,PTBXL
inception,minmax,10,t wave abnormal,0.5130434782608695,PTBXL
inception,minmax,11,t wave abnormal,0.2222222222222222,PTBXL
inception,minmax,12,t wave abnormal,0.5338645418326692,PTBXL
inception,minmax,13,t wave abnormal,0.4481927710843373,PTBXL
inception,minmax,14,t wave abnormal,0.4930875576036866,PTBXL
inception,minmax,15,t wave abnormal,0.50989010989011,PTBXL
inception,minmax,16,t wave abnormal,0.5157232704402515,PTBXL
inception,minmax,17,t wave abnormal,0.3914209115281502,PTBXL
inception,minmax,18,t wave abnormal,0.4990476190476189,PTBXL
inception,minmax,19,t wave abnormal,0.3910614525139664,PTBXL
minirocket,raw,0,t wave abnormal,0.4666666666666667,PTBXL
minirocket,raw,1,t wave abnormal,0.4556962025316455,PTBXL
minirocket,raw,2,t wave abnormal,0.4821002386634844,PTBXL
minirocket,raw,3,t wave abnormal,0.4691358024691358,PTBXL
minirocket,raw,4,t wave abnormal,0.4553990610328638,PTBXL
minirocket,raw,5,t wave abnormal,0.5162790697674419,PTBXL
minirocket,raw,6,t wave abnormal,0.4929577464788732,PTBXL
minirocket,raw,7,t wave abnormal,0.4597156398104265,PTBXL
minirocket,raw,8,t wave abnormal,0.533049040511727,PTBXL
minirocket,raw,9,t wave abnormal,0.4735516372795969,PTBXL
minirocket,raw,10,t wave abnormal,0.5170068027210885,PTBXL
minirocket,raw,11,t wave abnormal,0.5414847161572052,PTBXL
minirocket,raw,12,t wave abnormal,0.4438356164383562,PTBXL
minirocket,raw,13,t wave abnormal,0.460431654676259,PTBXL
minirocket,raw,14,t wave abnormal,0.4815724815724815,PTBXL
minirocket,raw,15,t wave abnormal,0.5080091533180777,PTBXL
minirocket,raw,16,t wave abnormal,0.434108527131783,PTBXL
minirocket,raw,17,t wave abnormal,0.4581280788177339,PTBXL
minirocket,raw,18,t wave abnormal,0.4627659574468085,PTBXL
minirocket,raw,19,t wave abnormal,0.5023041474654378,PTBXL
minirocket,minmax,0,t wave abnormal,0.5,PTBXL
minirocket,minmax,1,t wave abnormal,0.4477611940298507,PTBXL
minirocket,minmax,2,t wave abnormal,0.4363636363636363,PTBXL
minirocket,minmax,3,t wave abnormal,0.5202312138728323,PTBXL
minirocket,minmax,4,t wave abnormal,0.4821002386634844,PTBXL
minirocket,minmax,5,t wave abnormal,0.4729064039408867,PTBXL
minirocket,minmax,6,t wave abnormal,0.4345549738219896,PTBXL
minirocket,minmax,7,t wave abnormal,0.4646464646464646,PTBXL
minirocket,minmax,8,t wave abnormal,0.4615384615384615,PTBXL
minirocket,minmax,9,t wave abnormal,0.4679802955665024,PTBXL
minirocket,minmax,10,t wave abnormal,0.5066666666666667,PTBXL
