disease,F1,model,rate,dataset,bootstrap_num
left anterior fascicular block,0.7482678983833719,inception,250.0,PTBXL,11
left anterior fascicular block,0.7845303867403315,inception,250.0,PTBXL,12
left anterior fascicular block,0.8010204081632653,inception,250.0,PTBXL,13
left anterior fascicular block,0.785,inception,250.0,PTBXL,14
left anterior fascicular block,0.7238095238095237,inception,250.0,PTBXL,15
left anterior fascicular block,0.7639257294429708,inception,250.0,PTBXL,16
left anterior fascicular block,0.7587939698492462,inception,250.0,PTBXL,17
left anterior fascicular block,0.7703703703703704,inception,250.0,PTBXL,18
left anterior fascicular block,0.7645687645687645,inception,250.0,PTBXL,19
left anterior fascicular block,0.8095238095238095,inception,375.0,PTBXL,0
left anterior fascicular block,0.8046647230320699,inception,375.0,PTBXL,1
left anterior fascicular block,0.7855297157622738,inception,375.0,PTBXL,2
left anterior fascicular block,0.7796610169491525,inception,375.0,PTBXL,3
left anterior fascicular block,0.7531645569620253,inception,375.0,PTBXL,4
left anterior fascicular block,0.7977839335180056,inception,375.0,PTBXL,5
left anterior fascicular block,0.7684478371501272,inception,375.0,PTBXL,6
left anterior fascicular block,0.6666666666666666,inception,375.0,PTBXL,7
left anterior fascicular block,0.7610619469026549,inception,375.0,PTBXL,8
left anterior fascicular block,0.7348242811501597,inception,375.0,PTBXL,9
left anterior fascicular block,0.7625000000000001,inception,375.0,PTBXL,10
left anterior fascicular block,0.7701492537313434,inception,375.0,PTBXL,11
left anterior fascicular block,0.7965616045845272,inception,375.0,PTBXL,12
left anterior fascicular block,0.7783251231527094,inception,375.0,PTBXL,13
left anterior fascicular block,0.7565011820330969,inception,375.0,PTBXL,14
left anterior fascicular block,0.7811634349030471,inception,375.0,PTBXL,15
left anterior fascicular block,0.7580174927113702,inception,375.0,PTBXL,16
left anterior fascicular block,0.7426900584795323,inception,375.0,PTBXL,17
left anterior fascicular block,0.7927461139896373,inception,375.0,PTBXL,18
left anterior fascicular block,0.8125,inception,375.0,PTBXL,19
left anterior fascicular block,0.7581047381546134,inception,500.0,PTBXL,0
left anterior fascicular block,0.7012987012987013,inception,500.0,PTBXL,1
left anterior fascicular block,0.78125,inception,500.0,PTBXL,2
left anterior fascicular block,0.7361963190184049,inception,500.0,PTBXL,3
left anterior fascicular block,0.7039473684210525,inception,500.0,PTBXL,4
left anterior fascicular block,0.7808564231738034,inception,500.0,PTBXL,5
left anterior fascicular block,0.779291553133515,inception,500.0,PTBXL,6
left anterior fascicular block,0.7638190954773869,inception,500.0,PTBXL,7
left anterior fascicular block,0.7708333333333333,inception,500.0,PTBXL,8
left anterior fascicular block,0.8146214099216711,inception,500.0,PTBXL,9
left anterior fascicular block,0.7890410958904109,inception,500.0,PTBXL,10
left anterior fascicular block,0.7601078167115902,inception,500.0,PTBXL,11
left anterior fascicular block,0.78,inception,500.0,PTBXL,12
left anterior fascicular block,0.7578347578347577,inception,500.0,PTBXL,13
left anterior fascicular block,0.7816711590296496,inception,500.0,PTBXL,14
left anterior fascicular block,0.7796610169491525,inception,500.0,PTBXL,15
left anterior fascicular block,0.8065395095367848,inception,500.0,PTBXL,16
left anterior fascicular block,0.6643835616438356,inception,500.0,PTBXL,17
left anterior fascicular block,0.6285714285714284,inception,500.0,PTBXL,18
left anterior fascicular block,0.7837150127226463,inception,500.0,PTBXL,19
left axis deviation,0.7644276253547777,inception,50.0,PTBXL,0
left axis deviation,0.8012718600953894,inception,50.0,PTBXL,1
left axis deviation,0.7758478081058725,inception,50.0,PTBXL,2
left axis deviation,0.6858359957401491,inception,50.0,PTBXL,3
left axis deviation,0.7768595041322315,inception,50.0,PTBXL,4
left axis deviation,0.7897526501766785,inception,50.0,PTBXL,5
left axis deviation,0.727447216890595,inception,50.0,PTBXL,6
left axis deviation,0.7458866544789762,inception,50.0,PTBXL,7
left axis deviation,0.7875210792580101,inception,50.0,PTBXL,8
left axis deviation,0.7823788546255507,inception,50.0,PTBXL,9
left axis deviation,0.7100103199174407,inception,50.0,PTBXL,10
left axis deviation,0.7363184079601989,inception,50.0,PTBXL,11
left axis deviation,0.7761650114591291,inception,50.0,PTBXL,12
left axis deviation,0.8041237113402062,inception,50.0,PTBXL,13
left axis deviation,0.7781629116117851,inception,50.0,PTBXL,14
left axis deviation,0.7801652892561984,inception,50.0,PTBXL,15
left axis deviation,0.797891036906854,inception,50.0,PTBXL,16
left axis deviation,0.7642725598526704,inception,50.0,PTBXL,17
left axis deviation,0.7754415475189234,inception,50.0,PTBXL,18
left axis deviation,0.7964601769911506,inception,50.0,PTBXL,19
left axis deviation,0.782824112303881,inception,125.0,PTBXL,0
left axis deviation,0.7745180217937971,inception,125.0,PTBXL,1
left axis deviation,0.7461240310077519,inception,125.0,PTBXL,2
left axis deviation,0.7662835249042146,inception,125.0,PTBXL,3
left axis deviation,0.7657920310981535,inception,125.0,PTBXL,4
left axis deviation,0.7989179440937781,inception,125.0,PTBXL,5
left axis deviation,0.7703952901597982,inception,125.0,PTBXL,6
left axis deviation,0.8074866310160427,inception,125.0,PTBXL,7
left axis deviation,0.7904411764705882,inception,125.0,PTBXL,8
left axis deviation,0.772162386081193,inception,125.0,PTBXL,9
left axis deviation,0.79585326953748,inception,125.0,PTBXL,10
left axis deviation,0.7848101265822786,inception,125.0,PTBXL,11
left axis deviation,0.7871853546910755,inception,125.0,PTBXL,12
left axis deviation,0.8003384094754653,inception,125.0,PTBXL,13
left axis deviation,0.7796078431372548,inception,125.0,PTBXL,14
left axis deviation,0.7902684563758388,inception,125.0,PTBXL,15
left axis deviation,0.7931654676258992,inception,125.0,PTBXL,16
left axis deviation,0.7454718779790277,inception,125.0,PTBXL,17
left axis deviation,0.8040370058873002,inception,125.0,PTBXL,18
left axis deviation,0.7894257064721969,inception,125.0,PTBXL,19
left axis deviation,0.7579143389199254,inception,250.0,PTBXL,0
left axis deviation,0.8224799286351471,inception,250.0,PTBXL,1
left axis deviation,0.7849056603773584,inception,250.0,PTBXL,2
left axis deviation,0.7953736654804271,inception,250.0,PTBXL,3
left axis deviation,0.7649325626204239,inception,250.0,PTBXL,4
left axis deviation,0.771291866028708,inception,250.0,PTBXL,5
left axis deviation,0.7712765957446808,inception,250.0,PTBXL,6
left axis deviation,0.760377358490566,inception,250.0,PTBXL,7
left axis deviation,0.8044217687074829,inception,250.0,PTBXL,8
left axis deviation,0.7713717693836979,inception,250.0,PTBXL,9
left axis deviation,0.7621776504297995,inception,250.0,PTBXL,10
left axis deviation,0.7717287488061128,inception,250.0,PTBXL,11
left axis deviation,0.8124501197126895,inception,250.0,PTBXL,12
left axis deviation,0.7642436149312377,inception,250.0,PTBXL,13
left axis deviation,0.782169890664424,inception,250.0,PTBXL,14
left axis deviation,0.7865367581930911,inception,250.0,PTBXL,15
left axis deviation,0.7931303669008586,inception,250.0,PTBXL,16
left axis deviation,0.7944732297063903,inception,250.0,PTBXL,17
left axis deviation,0.7232767232767232,inception,250.0,PTBXL,18
left axis deviation,0.7976782752902156,inception,250.0,PTBXL,19
left axis deviation,0.7743785850860421,inception,375.0,PTBXL,0
left axis deviation,0.7537593984962407,inception,375.0,PTBXL,1
left axis deviation,0.7992799279927993,inception,375.0,PTBXL,2
left axis deviation,0.779385171790235,inception,375.0,PTBXL,3
left axis deviation,0.7848784878487849,inception,375.0,PTBXL,4
left axis deviation,0.7858407079646017,inception,375.0,PTBXL,5
left axis deviation,0.8030690537084398,inception,375.0,PTBXL,6
left axis deviation,0.7608163265306123,inception,375.0,PTBXL,7
left axis deviation,0.7628865979381443,inception,375.0,PTBXL,8
left axis deviation,0.7909800520381612,inception,375.0,PTBXL,9
left axis deviation,0.7874149659863944,inception,375.0,PTBXL,10
left axis deviation,0.7874015748031494,inception,375.0,PTBXL,11
left axis deviation,0.7502374169040836,inception,375.0,PTBXL,12
left axis deviation,0.7973856209150327,inception,375.0,PTBXL,13
left axis deviation,0.7580340264650283,inception,375.0,PTBXL,14
left axis deviation,0.796875,inception,375.0,PTBXL,15
left axis deviation,0.7697478991596638,inception,375.0,PTBXL,16
left axis deviation,0.7578947368421053,inception,375.0,PTBXL,17
left axis deviation,0.775092936802974,inception,375.0,PTBXL,18
left axis deviation,0.7769516728624535,inception,375.0,PTBXL,19
left axis deviation,0.79185119574845,inception,500.0,PTBXL,0
left axis deviation,0.7903364969801553,inception,500.0,PTBXL,1
left axis deviation,0.7743902439024388,inception,500.0,PTBXL,2
left axis deviation,0.8094405594405594,inception,500.0,PTBXL,3
left axis deviation,0.7607003891050584,inception,500.0,PTBXL,4
left axis deviation,0.7552581261950287,inception,500.0,PTBXL,5
left axis deviation,0.7722943722943724,inception,500.0,PTBXL,6
left axis deviation,0.7732342007434944,inception,500.0,PTBXL,7
left axis deviation,0.7453294001966568,inception,500.0,PTBXL,8
left axis deviation,0.8075040783034259,inception,500.0,PTBXL,9
left axis deviation,0.7868576242628474,inception,500.0,PTBXL,10
left axis deviation,0.8029556650246306,inception,500.0,PTBXL,11
left axis deviation,0.8034591194968552,inception,500.0,PTBXL,12
left axis deviation,0.8026315789473685,inception,500.0,PTBXL,13
left axis deviation,0.7871815940838126,inception,500.0,PTBXL,14
left axis deviation,0.7999999999999999,inception,500.0,PTBXL,15
left axis deviation,0.7390882638215325,inception,500.0,PTBXL,16
left axis deviation,0.797524314765694,inception,500.0,PTBXL,17
left axis deviation,0.768,inception,500.0,PTBXL,18
left axis deviation,0.7874306839186691,inception,500.0,PTBXL,19
left ventricular hypertrophy,0.3933333333333333,inception,50.0,PTBXL,0
left ventricular hypertrophy,0.348993288590604,inception,50.0,PTBXL,1
left ventricular hypertrophy,0.5454545454545454,inception,50.0,PTBXL,2
left ventricular hypertrophy,0.5935483870967742,inception,50.0,PTBXL,3
left ventricular hypertrophy,0.4988452655889145,inception,50.0,PTBXL,4
left ventricular hypertrophy,0.5525672371638141,inception,50.0,PTBXL,5
left ventricular hypertrophy,0.4727272727272728,inception,50.0,PTBXL,6
left ventricular hypertrophy,0.5093833780160857,inception,50.0,PTBXL,7
left ventricular hypertrophy,0.4747774480712167,inception,50.0,PTBXL,8
left ventricular hypertrophy,0.5142857142857142,inception,50.0,PTBXL,9
left ventricular hypertrophy,0.5137931034482759,inception,50.0,PTBXL,10
left ventricular hypertrophy,0.5470085470085471,inception,50.0,PTBXL,11
left ventricular hypertrophy,0.3762376237623763,inception,50.0,PTBXL,12
left ventricular hypertrophy,0.4492307692307691,inception,50.0,PTBXL,13
left ventricular hypertrophy,0.5299145299145299,inception,50.0,PTBXL,14
left ventricular hypertrophy,0.5154639175257731,inception,50.0,PTBXL,15
left ventricular hypertrophy,0.3598615916955017,inception,50.0,PTBXL,16
left ventricular hypertrophy,0.557142857142857,inception,50.0,PTBXL,17
left ventricular hypertrophy,0.4258064516129032,inception,50.0,PTBXL,18
left ventricular hypertrophy,0.408284023668639,inception,50.0,PTBXL,19
left ventricular hypertrophy,0.589622641509434,inception,125.0,PTBXL,0
left ventricular hypertrophy,0.5536159600997507,inception,125.0,PTBXL,1
left ventricular hypertrophy,0.558472553699284,inception,125.0,PTBXL,2
left ventricular hypertrophy,0.5714285714285713,inception,125.0,PTBXL,3
left ventricular hypertrophy,0.6359649122807017,inception,125.0,PTBXL,4
left ventricular hypertrophy,0.5333333333333333,inception,125.0,PTBXL,5
left ventricular hypertrophy,0.5675675675675675,inception,125.0,PTBXL,6
left ventricular hypertrophy,0.5647668393782384,inception,125.0,PTBXL,7
left ventricular hypertrophy,0.5508021390374331,inception,125.0,PTBXL,8
left ventricular hypertrophy,0.4811594202898551,inception,125.0,PTBXL,9
left ventricular hypertrophy,0.4662576687116565,inception,125.0,PTBXL,10
left ventricular hypertrophy,0.43343653250774,inception,125.0,PTBXL,11
left ventricular hypertrophy,0.5786802030456853,inception,125.0,PTBXL,12
left ventricular hypertrophy,0.5572916666666666,inception,125.0,PTBXL,13
left ventricular hypertrophy,0.4539877300613497,inception,125.0,PTBXL,14
left ventricular hypertrophy,0.5572916666666666,inception,125.0,PTBXL,15
left ventricular hypertrophy,0.5538461538461539,inception,125.0,PTBXL,16
left ventricular hypertrophy,0.4053156146179402,inception,125.0,PTBXL,17
left ventricular hypertrophy,0.5359801488833746,inception,125.0,PTBXL,18
left ventricular hypertrophy,0.5246753246753246,inception,125.0,PTBXL,19
left ventricular hypertrophy,0.5290697674418604,inception,250.0,PTBXL,0
left ventricular hypertrophy,0.5567567567567567,inception,250.0,PTBXL,1
left ventricular hypertrophy,0.6072289156626507,inception,250.0,PTBXL,2
left ventricular hypertrophy,0.6106194690265486,inception,250.0,PTBXL,3
left ventricular hypertrophy,0.5295774647887324,inception,250.0,PTBXL,4
left ventricular hypertrophy,0.5833333333333333,inception,250.0,PTBXL,5
left ventricular hypertrophy,0.6179540709812108,inception,250.0,PTBXL,6
left ventricular hypertrophy,0.4539877300613497,inception,250.0,PTBXL,7
left ventricular hypertrophy,0.6261261261261262,inception,250.0,PTBXL,8
left ventricular hypertrophy,0.486646884272997,inception,250.0,PTBXL,9
left ventricular hypertrophy,0.5727699530516432,inception,250.0,PTBXL,10
left ventricular hypertrophy,0.4984615384615385,inception,250.0,PTBXL,11
left ventricular hypertrophy,0.5745140388768899,inception,250.0,PTBXL,12
left ventricular hypertrophy,0.5284974093264249,inception,250.0,PTBXL,13
left ventricular hypertrophy,0.4972375690607735,inception,250.0,PTBXL,14
left ventricular hypertrophy,0.557544757033248,inception,250.0,PTBXL,15
left ventricular hypertrophy,0.556390977443609,inception,250.0,PTBXL,16
left ventricular hypertrophy,0.6009389671361504,inception,250.0,PTBXL,17
left ventricular hypertrophy,0.5691906005221933,inception,250.0,PTBXL,18
left ventricular hypertrophy,0.5319693094629155,inception,250.0,PTBXL,19
left ventricular hypertrophy,0.4787878787878787,inception,375.0,PTBXL,0
left ventricular hypertrophy,0.4326018808777429,inception,375.0,PTBXL,1
left ventricular hypertrophy,0.4833836858006042,inception,375.0,PTBXL,2
left ventricular hypertrophy,0.5435897435897435,inception,375.0,PTBXL,3
left ventricular hypertrophy,0.5714285714285714,inception,375.0,PTBXL,4
left ventricular hypertrophy,0.5478723404255319,inception,375.0,PTBXL,5
left ventricular hypertrophy,0.6073059360730595,inception,375.0,PTBXL,6
left ventricular hypertrophy,0.5536159600997507,inception,375.0,PTBXL,7
left ventricular hypertrophy,0.4336569579288026,inception,375.0,PTBXL,8
left ventricular hypertrophy,0.2519083969465648,inception,375.0,PTBXL,9
left ventricular hypertrophy,0.56575682382134,inception,375.0,PTBXL,10
left ventricular hypertrophy,0.5116279069767442,inception,375.0,PTBXL,11
left ventricular hypertrophy,0.5927710843373494,inception,375.0,PTBXL,12
left ventricular hypertrophy,0.5091863517060369,inception,375.0,PTBXL,13
left ventricular hypertrophy,0.5917431192660549,inception,375.0,PTBXL,14
left ventricular hypertrophy,0.5360230547550431,inception,375.0,PTBXL,15
left ventricular hypertrophy,0.5114942528735631,inception,375.0,PTBXL,16
left ventricular hypertrophy,0.4926686217008797,inception,375.0,PTBXL,17
left ventricular hypertrophy,0.5862884160756501,inception,375.0,PTBXL,18
left ventricular hypertrophy,0.5978021978021979,inception,375.0,PTBXL,19
left ventricular hypertrophy,0.611764705882353,inception,500.0,PTBXL,0
left ventricular hypertrophy,0.4524590163934426,inception,500.0,PTBXL,1
left ventricular hypertrophy,0.6077097505668934,inception,500.0,PTBXL,2
left ventricular hypertrophy,0.5464190981432362,inception,500.0,PTBXL,3
left ventricular hypertrophy,0.576271186440678,inception,500.0,PTBXL,4
left ventricular hypertrophy,0.4956268221574343,inception,500.0,PTBXL,5
left ventricular hypertrophy,0.5378590078328982,inception,500.0,PTBXL,6
left ventricular hypertrophy,0.4585987261146497,inception,500.0,PTBXL,7
left ventricular hypertrophy,0.5329512893982808,inception,500.0,PTBXL,8
left ventricular hypertrophy,0.4466019417475727,inception,500.0,PTBXL,9
left ventricular hypertrophy,0.5684210526315789,inception,500.0,PTBXL,10
left ventricular hypertrophy,0.4985835694050991,inception,500.0,PTBXL,11
left ventricular hypertrophy,0.4837758112094394,inception,500.0,PTBXL,12
left ventricular hypertrophy,0.4764890282131661,inception,500.0,PTBXL,13
left ventricular hypertrophy,0.3706293706293705,inception,500.0,PTBXL,14
left ventricular hypertrophy,0.4871794871794873,inception,500.0,PTBXL,15
left ventricular hypertrophy,0.5594149908592322,inception,500.0,PTBXL,16
left ventricular hypertrophy,0.5132275132275133,inception,500.0,PTBXL,17
left ventricular hypertrophy,0.4327868852459017,inception,500.0,PTBXL,18
left ventricular hypertrophy,0.4776119402985074,inception,500.0,PTBXL,19
myocardial infarction,0.6999287241625088,inception,50.0,PTBXL,0
myocardial infarction,0.7012025901942646,inception,50.0,PTBXL,1
myocardial infarction,0.7228915662650602,inception,50.0,PTBXL,2
